point_id,depth,init_id,config_id,E,L,R,block_index,qubit_index,is_terminal_block,chain_rule_grad,fd_grad_h1e-03,rel_err_h1e-03,fd_grad_h1e-04,rel_err_h1e-04,fd_grad_h1e-05,rel_err_h1e-05,convergence_ratio_1,convergence_ratio_2
11,6,0,5,1,1,0,5,2,False,-0.000938133854000636,-0.0009381341119218956,2.7493012691669984e-07,-0.0009381338567093778,2.8873723594862856e-09,-0.0009381338567093777,2.887372243916192e-09,95.2181058371061,1.0000000400260458
11,6,0,5,1,1,0,5,3,False,-0.13438070117093553,-0.13438075090899115,3.7012796618257454e-07,-0.13438070166876814,3.704643629125776e-09,-0.1343807011722209,9.565069206810916e-12,99.90919592714444,387.3096523429065
11,6,0,5,1,1,0,6,0,True,-0.027765154166359995,-0.027765149538838685,1.6666650877781702e-07,-0.027765154120562574,1.6494567664328495e-09,-0.027765154167469493,3.996008462853974e-11,101.04327204541019,41.277609438664626
11,6,0,5,1,1,0,6,1,True,-0.08509348093029659,-0.08509346674809293,1.6666615945665083e-07,-0.08509348078833412,1.6683119318369644e-09,-0.0850934809282222,2.4377688042545515e-11,99.90107741610174,68.43601940123766
11,6,0,5,1,1,0,6,2,True,-0.02251392261961352,-0.022513918867345106,1.6666435592081582e-07,-0.022513922581790524,1.6799824435415185e-09,-0.02251392261787277,7.73188188812489e-11,99.20601049227389,21.727988966330965
11,6,0,5,1,1,0,6,3,True,0.05677524934967057,0.05677523988714683,1.66666352771319e-07,0.056775249255014426,1.667207896368005e-09,0.056775249343554705,1.0772061468905507e-10,99.96734848389328,15.47714800162017
12,6,1,1,0,0,0,1,0,False,-2.7222460298036453e-06,-2.7222086806943935e-06,1.3719960959792343e-05,-2.722245762143416e-06,9.832330599258621e-08,-2.722244651920391e-06,5.061567688367778e-07,139.53925594026362,0.19425465003371886
12,6,1,1,0,0,0,1,1,False,-7.492977772078323e-07,-7.493015652393353e-07,5.055442066241589e-06,-7.492978459922028e-07,9.179844467153713e-08,-7.493006215497643e-07,3.796010102418331e-06,55.071108059950284,0.024182876808745826
12,6,1,1,0,0,0,1,2,False,1.065969957405882e-06,1.0659812477165076e-06,1.0591584263009971e-05,1.0659700899751101e-06,1.2436488223490033e-07,1.0659695348635978e-06,3.963923008882375e-07,85.16539454445501,0.31374192171801263
12,6,1,1,0,0,0,1,3,False,3.397741499965545e-05,3.3977396451945197e-05,5.458835010379242e-07,3.39774147706251e-05,6.740664347703895e-09,3.3977415325736615e-05,9.59699737018157e-09,80.98363497714749,0.7023722199453271
12,6,1,1,0,0,0,2,0,False,-5.5801693696121585e-05,-5.5801667508958985e-05,4.6928974490758433e-07,-5.580169326613316e-05,7.705651930602742e-09,-5.58016910456871e-05,4.7497384205225537e-08,60.90201700440368,0.16223318524886235
12,6,1,1,0,0,0,2,1,False,0.00010842543864028682,0.0001084254002137186,3.544054669943392e-07,0.00010842543807232374,5.238282480399827e-09,0.00010842543529676617,3.0837049798497866e-08,67.65680703941116,0.16986976752409674
12,6,1,1,0,0,0,2,2,False,4.668973478436811e-05,4.6689724475523775e-05,2.2079466464330745e-07,4.6689734856109055e-05,1.5365464502426186e-09,4.668973541122056e-05,1.3425915882303904e-08,143.69540511348958,0.11444630397750902
12,6,1,1,0,0,0,2,3,False,3.864987821120643e-05,3.8649872746709946e-05,1.4138457186740337e-07,3.864987829782507e-05,2.2411102832909963e-09,3.8649877742713556e-05,1.2121457931778441e-08,63.086842678614104,0.18488784896209132
12,6,1,1,0,0,0,3,0,False,-4.682231748107596e-05,-4.682230964059286e-05,1.6745183749767402e-07,-4.682231768970979e-05,4.455862965584186e-09,-4.68223182448213e-05,1.6311566301085946e-08,37.58011383900812,0.27317198626642836
12,6,1,1,0,0,0,3,1,False,-0.0006091230619318609,-0.0006091228797466819,2.9909420680026807e-07,-0.0006091230597693453,3.5502113520917374e-09,-0.0006091230631000144,1.917762661750563e-09,84.24687353445752,1.85122560935202
12,6,1,1,0,0,0,3,2,False,-0.00015469560535193375,-0.00015469557923530886,1.6882590061429083e-07,-0.00015469560521452763,8.882354354660662e-10,-0.00015469560632475066,6.2885878627743084e-09,190.0688644849056,0.14124561107335906
12,6,1,1,0,0,0,3,3,False,-1.0641991938201846e-05,-1.064199017797307e-05,1.6540406955375605e-07,-1.0641991732285305e-05,1.9349435844096628e-08,-1.0641987291393205e-05,4.3664838945945334e-07,8.548263157978305,0.04431353993553065
12,6,1,1,0,0,0,4,0,False,0.000288482678432161,0.0002884831721838843,1.7115472097022251e-06,0.0002884826832971754,1.6864147444630052e-08,0.0002884826821869524,1.3015656330158395e-08,101.49028970019013,1.2956816788066519
12,6,1,1,0,0,0,4,1,False,-3.6440802379036365e-05,-3.644074964004318e-05,1.447251150977576e-06,-3.644080148745843e-05,2.4466473771303666e-08,-3.6440800377235405e-05,5.493295508193048e-08,59.15242075770777,0.4453879048526121
12,6,1,1,0,0,0,4,2,False,-0.0013760471023157449,-0.001376046422474353,4.940538669098054e-07,-0.001376047095713595,4.797909755647713e-09,-0.0013760471040402675,1.253243910411618e-09,102.97273022449932,3.82839263433714
12,6,1,1,0,0,0,4,3,False,0.0010025072187421252,0.0010025069163144273,3.0167134185976287e-07,0.0010025072155750436,3.1591609068896307e-09,0.0010025072216812703,2.931794371317762e-09,95.49097078337014,1.0775520063058426
12,6,1,1,0,0,0,5,0,False,0.0038713743864394264,0.0038713839979886977,2.4827227521557024e-06,0.0038713744826557317,2.4853268043362876e-08,0.0038713743877316627,3.337926416476869e-10,99.89522294709727,74.45720768642686
12,6,1,1,0,0,0,5,1,False,-0.0008250261700980773,-0.0008250262447662138,9.050396118380433e-08,-0.000825026170714338,7.469590105340968e-10,-0.0008250261696041149,5.987233123834816e-10,121.16322302490393,1.2475863142199988
12,6,1,1,0,0,0,5,2,False,0.0024989653427869214,0.002498965381070306,1.5319694136366514e-08,0.0024989653429896563,8.112756137985025e-11,0.0024989653402140988,1.0295551335900231e-09,188.83464356382694,0.07879865655854801
12,6,1,1,0,0,0,5,3,False,-0.007853084320676194,-0.007853068708318922,1.988054200623598e-06,-0.007853084164066715,1.9942416566837907e-08,-0.00785308431616727,5.741596931424826e-10,99.68973388759305,34.733222838561446
12,6,1,1,0,0,0,6,0,True,0.010910259810610334,0.01091025799221379,1.6666849149479448e-07,0.01091025979227389,1.6806605702346992e-09,0.010910259806706788,3.577867032560755e-10,99.16844272220877,4.697381302713798
12,6,1,1,0,0,0,6,1,True,-0.00020669085577851298,-0.00020669082134716632,1.665837926550371e-07,-0.00020669085554203548,1.1441120767266276e-09,-0.0002066908533215894,1.1886948609053757e-08,145.60093896713616,0.09624943409406249
12,6,1,1,0,0,0,6,2,True,-0.006263604550293456,-0.006263603506362347,1.6666619034490583e-07,-0.0062636045400354945,1.6377089365730744e-09,-0.006263604551692835,2.2341444655242138e-10,101.76789454031852,7.330362748895948
12,6,1,1,0,0,0,6,3,True,-0.007369795261832457,-0.007369794033484922,1.6667322376783101e-07,-0.007369795249623223,1.6566584539106387e-09,-0.007369795262945899,1.5108178239377312e-10,100.60807849342099,10.965309170054631
13,6,1,2,1,0,0,1,0,False,-0.0011301793454440148,-0.0011301793306772723,1.306584001539035e-08,-0.001130179345665283,1.957815961347283e-10,-0.0011301793501061752,4.125150962512529e-09,66.73681425295466,0.047460468214109305
13,6,1,2,1,0,0,1,1,False,-0.00021242706352474466,-0.00021242731318427133,1.1752717498657197e-06,-0.00021242706482738072,6.1321567850217405e-09,-0.00021242705927626557,1.999970729162974e-08,191.65715931080075,0.3066123266508088
13,6,1,2,1,0,0,1,2,False,-0.0007102651557732494,-0.0007102648327816929,4.547478555513341e-07,-0.0007102651528034798,4.181212591352489e-09,-0.0007102651577994833,2.8527851512989194e-09,108.75980247735686,1.465659827011058
13,6,1,2,1,0,0,1,3,False,-0.0037202355600877593,-0.0037202336576336315,5.113800180390419e-07,-0.0037202355407384147,5.2011073752404205e-09,-0.003720235569604213,2.558024470134517e-09,98.32137295865833,2.0332516111415124
13,6,1,2,1,0,0,2,0,False,0.0068300851567788205,0.006830081157649381,5.855167757450446e-07,0.006830085115816509,5.9973354251606985e-09,0.006830085169662325,1.8862874859704594e-09,97.62948613622952,3.17943869625747
13,6,1,2,1,0,0,2,1,False,-0.0008182213016585495,-0.000818221301268629,4.765465247096358e-10,-0.0008182213018237405,2.0189036172604743e-10,-0.0008182213018237404,2.0189022921884305e-10,2.3604223630857604,1.0000006563329236
13,6,1,2,1,0,0,2,2,False,0.0004121073113845051,0.0004121073153839916,9.704963720326456e-09,0.0004121073104990103,2.1486995693133997e-09,0.0004121073093887872,4.842714084866128e-09,4.516668527758677,0.44369738366926487
13,6,1,2,1,0,0,2,3,False,0.001212915639164532,0.001212914990222913,5.35026178260365e-07,0.001212915631820799,6.054611554524798e-09,0.0012129156401474717,8.103940697939447e-10,88.36672236396791,7.471194299415687
13,6,1,2,1,0,0,3,0,False,-0.00036319638402972044,-0.0003631963230166235,1.6798927412643772e-07,-0.0003631963840788899,1.3537975058675713e-10,-0.0003631963785277747,1.5148679842037497e-08,1240.8744542543902,0.008936735873912862
13,6,1,2,1,0,0,3,1,False,0.0020372320042616452,0.002037239842878069,3.847679796665771e-06,0.002037232083584861,3.893676115362714e-08,0.002037232005314138,5.166288013272748e-10,98.8186917110167,75.36699667845545
13,6,1,2,1,0,0,3,2,False,0.005916213106341976,0.005916211574474861,2.5892696686084944e-07,0.0059162130927603584,2.2956606459696614e-09,0.005916213113854595,1.2698357655615498e-09,112.78973977074106,1.8078405950036136
13,6,1,2,1,0,0,3,3,False,-0.013061482097939212,-0.013061478367659696,2.8559389262747125e-07,-0.013061482060372498,2.8761447856429097e-09,-0.013061482101450748,2.688467144326045e-10,99.29746723916472,10.698084191629249
13,6,1,2,1,0,0,4,0,False,0.0435196923705766,0.043519670107572406,5.115616169235918e-07,0.04351969214833051,5.106793671583448e-09,0.043519692372040446,3.363633463424415e-11,100.17276001773016,151.8237265479091
13,6,1,2,1,0,0,4,1,False,-0.0016134643422235349,-0.0016134629388653288,8.697794983086365e-07,-0.0016134643288090444,8.314091664467216e-09,-0.0016134643454623896,2.007391566818041e-09,104.61509608150006,4.141738862461229
13,6,1,2,1,0,0,4,2,False,0.004356502127402181,0.004356503947589019,4.178092388867731e-07,0.004356502146807273,4.4542827132923736e-09,0.0043565021312641505,8.864840780095557e-10,93.79944331776603,5.024661834077926
13,6,1,2,1,0,0,4,3,False,0.002104610665604466,0.0021046095175503154,5.454947887543083e-07,0.0021046106540856258,5.473145377171801e-09,0.0021046106746247517,4.285964129985595e-09,99.6675131323093,1.276992809827878
13,6,1,2,1,0,0,5,0,False,0.02344697719968595,0.02344696862560669,3.656795153619015e-07,0.023446977113761314,3.6646359456288362e-09,0.02344697719869337,4.233285764207832e-11,99.78604172075609,86.56717617820902
13,6,1,2,1,0,0,5,1,False,0.005178646537649691,0.005178642727643457,7.357146710859456e-07,0.00517864649995925,7.278048573491233e-09,0.005178646533821052,7.393126306370748e-10,101.08680419716244,9.844344965700978
13,6,1,2,1,0,0,5,2,False,0.034700521332933006,0.03470051790649409,9.874315386922055e-08,0.03470052129916912,9.730080766004273e-10,0.03470052132859003,1.2515596883845168e-10,101.48235790006719,7.7743641444409475
13,6,1,2,1,0,0,5,3,False,-0.1128798803433675,-0.11287988612901367,5.125489283729852e-08,-0.11287988040120656,5.12394705022404e-10,-0.11287988034291983,3.965894344879881e-12,100.03009854494387,129.2002914005828
13,6,1,2,1,0,0,6,0,True,-0.03983075253779367,-0.03983074589924973,1.6666880522753693e-07,-0.03983075247182555,1.6562107329758074e-09,-0.03983075253510826,6.742045482106476e-11,100.63260786148491,24.56540433272697
13,6,1,2,1,0,0,6,1,True,0.15118166718152576,0.15118164198457684,1.6666669567795003e-07,0.15118166692862367,1.67283568752188e-09,0.1511816671850852,2.3544061885662562e-11,99.63124108432204,71.05127805243212
13,6,1,2,1,0,0,6,2,True,-0.038492420372626845,-0.03849241395725844,1.6666575759784793e-07,-0.03849242030840028,1.6685510520323763e-09,-0.03849242036779721,1.2546981051905037e-10,99.8865197410897,13.298426491040539
13,6,1,2,1,0,0,6,3,True,0.0739959537246363,0.07399594139195775,1.666669314237274e-07,0.07399595360113587,1.6690160189403276e-09,0.07399595372548085,1.1413416711610978e-11,99.85939591493295,146.23281188379124
14,6,1,3,0,1,0,1,0,False,-3.3174551579824964e-05,-3.3174938185442926e-05,1.1653680292605136e-05,-3.317455699036742e-05,1.6309316024219347e-07,-3.3174563096594056e-05,3.471567374316392e-07,71.45413256631616,0.4697969034068053
14,6,1,3,0,1,0,1,1,False,1.6496914409063394e-05,1.6496950527855603e-05,2.189427144559565e-06,1.6496914945207664e-05,3.2499669704801805e-08,1.6496898291862294e-05,9.769827678247286e-07,67.36767371626792,0.03326534589464967
14,6,1,3,0,1,0,1,2,False,-5.6701329803181006e-05,-5.6701432105121796e-05,1.8042247182786149e-06,-5.6701329187447413e-05,1.0859244302069075e-08,-5.6701321415886234e-05,1.479206008192555e-07,166.14643414319775,0.07341265680321303
14,6,1,3,0,1,0,1,3,False,-0.0004368211992695288,-0.0004368209528538003,5.641111945708757e-07,-0.0004368211964367319,6.485026220783734e-09,-0.00043682120143273545,4.952155777154158e-09,86.98672532162888,1.3095359905076467
14,6,1,3,0,1,0,2,0,False,0.0007975968868001542,0.0007975963652873119,6.538551627686532e-07,0.0007975968802087507,8.26407867235041e-09,0.0007975968829843082,4.7841786137157554e-09,79.12015225076365,1.7273767013334604
14,6,1,3,0,1,0,2,1,False,-0.001365957674199811,-0.0013659570324842107,4.697917164517942e-07,-0.0013659576675317808,4.881578985341968e-09,-0.0013659576691971151,3.6624092031795257e-09,96.23765545173985,1.332887374000704
14,6,1,3,0,1,0,2,2,False,-0.0005660368850216194,-0.0005660367422555268,2.522204759893927e-07,-0.000566036884031007,1.7500844013649013e-09,-0.0005660368784798919,1.1557069193378521e-08,144.11903551204986,0.15142977618993494
14,6,1,3,0,1,0,2,3,False,-0.0004151861280675864,-0.00041518605953250187,1.6507074749239358e-07,-0.0004151861277001956,8.848821571050216e-10,-0.00041518611881841133,2.227717744536555e-08,186.54545824772723,0.039721466477303145
14,6,1,3,0,1,0,3,0,False,0.00015831273490169643,0.00015831270661070818,1.7870317429761265e-07,0.0001583127351434399,1.5269995452168137e-09,0.00015831272959232479,3.353723661097569e-08,117.02896366759505,0.04553146590250297
14,6,1,3,0,1,0,3,1,False,0.006856168055655434,0.0068561666202726634,2.0935641590518711e-07,0.006856168042190802,1.963871375043304e-09,0.006856168055513478,2.0704970720601935e-11,106.60393474117966,94.85023676412183
14,6,1,3,0,1,0,3,2,False,0.001250132533435616,0.001250132535546289,1.6883593603714808e-09,0.0012501325324931756,7.538723519163439e-10,0.0012501325363789562,2.3544225546317964e-09,2.2395825448163342,0.32019415989422534
14,6,1,3,0,1,0,3,3,False,0.00012357243225562617,0.0001235724298442875,1.95135647054021e-08,0.00012357243228677817,2.520950747883924e-10,0.00012357243561744724,2.7205267502320882e-08,77.40557693077388,0.009266406763575699
14,6,1,3,0,1,0,4,0,False,0.0534458753125044,0.05344588135719475,1.1309928614961961e-07,0.053445875372593044,1.1242896115706838e-09,0.05344587531430633,3.371498086428688e-11,100.59622092533148,33.34688564992202
14,6,1,3,0,1,0,4,1,False,-0.01685086354952601,-0.01685086808128622,2.689334108502925e-07,-0.01685086359504151,2.7010782537380497e-09,-0.01685086355451837,2.962673501474102e-10,99.56520529463104,9.117029778658049
14,6,1,3,0,1,0,4,2,False,0.02160040328154892,0.021600393284026964,4.6283959728977315e-07,0.021600403181110117,4.649857773425618e-09,0.021600403277144405,2.0390892196775475e-10,99.53844178524034,22.803601375328373
14,6,1,3,0,1,0,4,3,False,-0.07624075618285986,-0.07624072899470313,3.5660922172344856e-07,-0.07624075591017299,3.5766548855807372e-09,-0.07624075618051229,3.0791491363744686e-11,99.70467745186053,116.15724757625917
14,6,1,3,0,1,0,5,0,False,0.16630693439488362,0.16630693476815672,2.244483119279324e-09,0.1663069343982304,2.0124206338633066e-11,0.1663069344071122,7.353018263973009e-11,111.53150993937685,0.2736863369051321
14,6,1,3,0,1,0,5,1,False,0.09976060655498123,0.09976060584043767,7.16258238479542e-09,0.09976060654837138,6.625713077777899e-11,0.09976060654781625,7.182170590688507e-11,108.10281551155808,0.9225223759468981
14,6,1,3,0,1,0,5,2,False,-0.07318515268482088,-0.07318515200216424,9.327802354803676e-09,-0.07318515267862313,8.468590169815079e-11,-0.07318515269361114,1.20109883821174e-10,110.1458704195076,0.7050702157387454
14,6,1,3,0,1,0,5,3,False,0.03602885553318053,0.036028869954018994,4.0025802228412453e-07,0.03602885567721703,3.9978094190055384e-09,0.036028855532332926,2.3525773841563798e-11,100.11933544938451,169.93317397034866
14,6,1,3,0,1,0,6,0,True,0.09997324499990518,0.09997322833771305,1.6666651288605993e-07,0.0999732448331292,1.6682061476914251e-09,0.0999732449935564,6.350467800621612e-11,99.9076241966283,26.269027732541744
14,6,1,3,0,1,0,6,1,True,0.03468997698165838,0.03468997120004147,1.6666534285995522e-07,0.03468997692379627,1.6679775840625735e-09,0.034689976990964766,2.6827313830994203e-10,99.92061311400862,6.217460289056302
14,6,1,3,0,1,0,6,2,True,-0.17800296828992118,-0.17800293862285654,1.6666612317346392e-07,-0.17800296799264093,1.670085947574439e-09,-0.178002968281854,4.5320512830543266e-11,99.79493774887612,36.850552724745484
14,6,1,3,0,1,0,6,3,True,0.09143319457047816,0.09143317933152373,1.666676364449555e-07,0.09143319441795583,1.6681286136528338e-09,0.09143319456561548,5.318287003081031e-11,99.91294141282677,31.36590057449778
15,6,1,5,1,1,0,1,0,False,-0.0013564195902118195,-0.001356419716880275,9.33844190762066e-08,-0.0013564195922022293,1.467399766617251e-09,-0.0013564195960880097,4.3321330669825215e-09,63.639385258648815,0.3387245368340786
15,6,1,5,1,1,0,1,1,False,-0.00012283370053887009,-0.00012283392736289755,1.8465944319395868e-06,-0.0001228337018210901,1.0438666354481614e-08,-0.00012283369876797678,1.4416998697741075e-08,176.89945911019484,0.7240526668090215
15,6,1,5,1,1,0,1,2,False,-0.0013634215163026743,-0.001363420982308794,3.916572197070702e-07,-0.0013634215109692427,3.911799505322869e-09,-0.00136342152290414,4.841837689904214e-09,100.1220075758315,0.8079162821751374
15,6,1,5,1,1,0,1,3,False,-0.0033433134287007052,-0.003343310808534561,7.837034128743214e-07,-0.0033433134025151467,7.832217664983079e-09,-0.003343313437209616,2.545053214863328e-09,100.06149552995277,3.077427858577675
15,6,1,5,1,1,0,2,0,False,0.006676645575420852,0.006676640253888699,7.97036789256313e-07,0.0066766455220079735,7.999957116730254e-09,0.00667664557252312,4.340100880235911e-10,99.63013271527112,18.432652460132235
15,6,1,5,1,1,0,2,1,False,-0.0015598200255606284,-0.0015598198654376283,1.0265479191294837e-07,-0.001559820024255032,8.370173812060293e-10,-0.0015598200259203663,2.3062779119054127e-10,122.64356059731597,3.6292997339357855
15,6,1,5,1,1,0,2,2,False,-0.0010233778485796412,-0.0010233775787626964,2.636532979513855e-07,-0.001023377846354201,2.174602783543113e-09,-0.0010233778491297585,5.375504699351814e-10,121.24204932811278,4.045392768060141
15,6,1,5,1,1,0,2,3,False,0.0005308241606189883,0.0005308234400369649,1.357477818213667e-06,0.0005308241524115687,1.5461654292191885e-08,0.0005308241624035759,3.3619184893763803e-09,87.79641508989059,4.599056860257177
15,6,1,5,1,1,0,3,0,False,-0.0005343033917136641,-0.0005343033026294908,1.667295672981211e-07,-0.0005343033912530437,8.620951556329436e-10,-0.0005343033876448189,7.615233701991685e-09,193.4004224576689,0.11320665778221245
15,6,1,5,1,1,0,3,1,False,0.009796758780591719,0.009796767229952597,8.624649301732329e-07,0.009796758866364996,8.755270930984614e-09,0.009796758779212489,1.407843241199542e-10,98.50808010075372,62.18924575384368
15,6,1,5,1,1,0,3,2,False,0.005867315437035771,0.005867314420204828,1.7330429122865096e-07,0.0058673154276767114,1.5951178413268989e-09,0.005867315439056497,3.4440377757472656e-10,108.64670103902029,4.631534103834852
15,6,1,5,1,1,0,3,3,False,-0.016276201745775883,-0.016276197381454027,2.681412975500733e-07,-0.016276201702525306,2.6572892992299145e-09,-0.016276201753040453,4.4633084565767733e-10,100.907830256864,5.953631314264974
15,6,1,5,1,1,0,4,0,False,0.061360525849906075,0.061360486423023275,6.425447346503017e-07,0.06136052545596682,6.4200762747600155e-09,0.06136052584926332,1.0475084303955885e-11,100.08366055967461,612.8901771545163
15,6,1,5,1,1,0,4,1,False,-0.0027796133874633975,-0.0027796120717626938,4.733394614163407e-07,-0.002779613375025747,4.474597363725325e-09,-0.0027796133922342032,1.7163558550289717e-09,105.78369916668032,2.607033588410368
15,6,1,5,1,1,0,4,2,False,0.015121577229228293,0.01512157426136751,1.962666154813445e-07,0.015121577199572744,1.961141248718848e-09,0.015121577226495651,1.8071145595902613e-10,100.07775605635715,10.852334946399358
15,6,1,5,1,1,0,4,3,False,-0.004592446259289685,-0.004592446330164979,1.5433015321193634e-08,-0.004592446259665817,8.190219252273788e-11,-0.004592446245510473,3.0004079238639383e-09,188.43226104000922,0.02729701913907222
15,6,1,5,1,1,0,5,0,False,0.015296358785830933,0.015296351640770034,4.6710861054462757e-07,0.01529635871383439,4.706776522207704e-09,0.01529635878239066,2.2490792878899857e-10,99.24172272481958,20.927570439828518
15,6,1,5,1,1,0,5,1,False,-0.03268787652158947,-0.032687827053068386,1.5133598859605579e-06,-0.03268787602678236,1.5137328104613112e-08,-0.03268787651389271,2.3546221765150365e-10,99.97536391507298,64.28771569210797
15,6,1,5,1,1,0,5,2,False,0.030984015836394173,0.03098401139173257,1.4345014627900225e-07,0.03098401579221255,1.425948910905853e-09,0.03098401583634391,1.6221873322796925e-12,100.59977968486518,879.0285083178022
15,6,1,5,1,1,0,5,3,False,-0.12148892941048647,-0.12148888827664961,3.3858094777882774e-07,-0.1214889289991028,3.386182421063114e-09,-0.12148892940266885,6.434842736737002e-11,99.98898632062713,52.62261347478072
15,6,1,5,1,1,0,6,0,True,-0.08912743793427569,-0.0891274230796768,1.6666695720837569e-07,-0.0891274377864959,1.658072887895487e-09,-0.08912743793554333,1.4222766873024865e-11,100.51847444409886,116.57878545701368
15,6,1,5,1,1,0,6,1,True,0.17971337515172128,0.17971334519947813,1.6666674437921548e-07,0.1797133748526747,1.6640196801805744e-09,0.17971337515076954,5.295870087890894e-12,100.15911852744993,314.21081948089824
15,6,1,5,1,1,0,6,2,True,-0.10121021794563137,-0.10121020107728418,1.666664446898076e-07,-0.10121021777637074,1.6723670467537441e-09,-0.10121021793985106,5.711188955127963e-11,99.65901027129556,29.28229235441701
15,6,1,5,1,1,0,6,3,True,0.018112488277478966,0.01811248525876441,1.666648176581965e-07,0.018112488247012948,1.682044903497822e-09,0.018112488275878746,8.834898507750478e-11,99.0846423372028,19.038644326499462
